date,hole,method,mode,P(TM),P(rpr),P(nd),P(issl)
2018-06-04,158,6,0,0.7906976744186046,,,
2018-06-05,158,6,0,0.813953488372093,,,
2018-06-06,158,6,0,0.8372093023255813,,,
2018-06-07,158,6,0,0.7906976744186046,,,
2018-06-08,158,6,0,0.813953488372093,,,
2018-06-09,158,6,0,0.813953488372093,,,
2018-06-10,158,6,0,0.813953488372093,,,
2018-06-11,158,6,0,0.7906976744186046,,,
2018-06-12,158,6,0,0.7906976744186046,0.17272727272727262,,
2018-06-13,158,6,0,0.813953488372093,0.17272727272727262,,
2018-06-14,158,6,0,0.7906976744186046,0.17272727272727262,,
2018-06-15,158,6,0,0.7906976744186046,,,
2018-06-16,158,6,0,0.813953488372093,,,
2018-06-17,158,6,0,0.7906976744186046,,,
2018-06-18,158,6,0,0.7906976744186046,,,
2018-06-19,158,6,0,0.7906976744186046,,,
2018-06-20,158,6,0,0.813953488372093,,,
2018-06-21,158,6,0,0.7906976744186046,,,
2018-06-22,158,6,0,0.813953488372093,,,
2018-06-23,158,6,0,0.8372093023255813,,,
2018-06-24,158,6,0,,,,
2018-06-25,158,6,0,0.813953488372093,,,
2018-06-26,158,6,0,0.813953488372093,,,
2018-06-27,158,6,0,0.7906976744186046,,,
2018-06-28,158,6,0,0.813953488372093,,,
2018-06-29,158,6,0,0.813953488372093,,,
2018-06-30,158,6,0,0.7906976744186046,,,
2018-07-01,158,6,0,0.7906976744186046,,,
2018-07-02,158,6,0,0.813953488372093,,,
2018-07-03,158,6,0,0.813953488372093,,,
2018-07-04,158,6,0,0.7906976744186046,,,
2018-07-05,158,6,0,0.813953488372093,,,
2018-07-06,158,6,0,0.813953488372093,,,
2018-07-07,158,6,0,0.7906976744186046,,,
2018-07-08,158,6,0,0.813953488372093,,,
2018-07-09,158,6,0,0.813953488372093,,,
2018-07-10,158,6,0,0.7906976744186046,,,
2018-07-11,158,6,0,0.7906976744186046,,,
2018-07-12,158,6,0,0.813953488372093,,,
2018-07-13,158,6,0,0.813953488372093,,,
2018-07-14,158,6,0,0.813953488372093,,,
2018-07-15,158,6,0,0.813953488372093,,,
2018-07-16,158,6,0,0.813953488372093,,,
2018-07-17,158,6,0,0.813953488372093,,,
2018-07-18,158,6,0,0.7906976744186046,,,
2018-07-19,158,6,0,0.813953488372093,,,
2018-07-20,158,6,0,0.8604651162790697,,,
2018-07-21,158,6,0,0.7906976744186046,,,
2018-07-22,158,6,0,0.813953488372093,,,
2018-07-23,158,6,0,0.813953488372093,,,
2018-07-24,158,6,0,0.813953488372093,,,
2018-07-25,158,6,0,0.7906976744186046,,,
2018-07-26,158,6,0,0.813953488372093,,,
2018-07-27,158,6,0,0.813953488372093,,,
2018-07-28,158,6,0,0.813953488372093,,,
2018-07-29,158,6,0,0.813953488372093,,,
2018-07-30,158,6,0,0.813953488372093,,,
2018-07-31,158,6,0,0.813953488372093,,,
2018-02-01,160,6,1,,,,
2018-02-02,160,6,1,,,,
2018-02-03,160,6,1,,,,
2018-02-04,160,6,1,,,,
2018-02-05,160,6,1,,,,
2018-02-06,160,6,1,,,,
2018-02-07,160,6,1,,,,
2018-02-08,160,6,1,,,,
2018-02-09,160,6,1,,,,
2018-02-10,160,6,1,,,,
2018-02-11,160,6,1,,,,
2018-02-12,160,6,1,,,,
2018-02-13,160,6,1,,,,
2018-02-14,160,6,1,,,,
2018-02-15,160,6,1,,,,
2018-02-16,160,6,1,,,,
2018-02-17,160,6,1,,,,
2018-02-18,160,6,1,,,,
2018-02-19,160,6,1,,,,
2018-02-20,160,6,1,,,,
2018-02-21,160,6,1,,,,
2018-02-22,160,6,1,,,,
2018-02-23,160,6,1,,,,
2018-02-24,160,6,1,,,,
2018-02-25,160,6,1,,,,
2018-02-26,160,6,1,,,,
2018-02-27,160,6,1,,,,
2018-02-28,160,6,1,,,,
2018-03-01,160,6,1,,,,
2018-03-02,160,6,1,,,,
2018-03-03,160,6,1,,,,
2018-03-04,160,6,1,,,,
2018-03-05,160,6,1,,,,
2018-03-06,160,6,1,,,,
2018-03-07,160,6,1,,,,
2018-03-08,160,6,1,,,,
2018-03-09,160,6,1,,,,
2018-03-10,160,6,1,,,,
2018-03-11,160,6,1,,,,
2018-03-12,160,6,1,,,,
2018-03-13,160,6,1,,,,
2018-03-14,160,6,1,,,,
2018-03-15,160,6,1,,,,
2018-03-16,160,6,1,,,,
2018-03-17,160,6,1,,,,
2018-03-18,160,6,1,,,,
2018-03-19,160,6,1,,,,
2018-03-20,160,6,1,,,,
2018-03-21,160,6,1,,,,
2018-03-22,160,6,1,,,,
2018-03-23,160,6,1,,,,
2018-03-24,160,6,1,,,,
2018-03-25,160,6,1,,,,
2018-03-26,160,6,1,,,,
2018-03-27,160,6,1,,,,
2018-03-28,160,6,1,,,,
2018-03-29,160,6,1,,,,
2018-03-30,160,6,1,,,,
2018-03-31,160,6,1,,,,
2018-04-01,160,6,1,,,,
2018-04-02,160,6,1,,,,
2018-04-03,160,6,1,,,,
2018-04-04,160,6,1,,,,
2018-04-05,160,6,1,,,,
2018-04-06,160,6,1,,,,
2018-04-07,160,6,1,,,,
2018-04-08,160,6,1,,,,
2018-04-09,160,6,1,,,,
2018-04-10,160,6,1,,,,
2018-04-11,160,6,1,,,,
2018-04-12,160,6,1,,,,
2018-04-13,160,6,1,,,,
2018-04-14,160,6,1,,,,
2018-04-15,160,6,1,,,,
2018-04-16,160,6,1,,,,
2018-04-17,160,6,1,,,,
2018-04-18,160,6,1,,,,
2018-04-19,160,6,1,,,,
2018-04-20,160,6,1,,,,
2018-04-21,160,6,1,,,,
2018-04-22,160,6,1,,,,
2018-04-23,160,6,1,,,,
2018-04-24,160,6,1,,,,
2018-04-25,160,6,1,,,,
2018-04-27,160,6,1,,,,
2018-04-28,160,6,1,,,,
2018-04-29,160,6,1,,,,
2018-04-30,160,6,1,,,,
2018-05-01,160,6,1,,,,
2018-05-02,160,6,1,,,,
2018-05-03,160,6,1,,,,
2018-05-04,160,6,1,,,,
2018-05-05,160,6,1,,,,
2018-05-06,160,6,1,,,,
2018-05-07,160,6,1,,,,
2018-05-08,160,6,1,,,,
2018-05-09,160,6,1,,,,
2018-05-10,160,6,1,,,,
2018-05-11,160,6,1,,,,
2018-05-12,160,6,1,,,,
2018-05-13,160,6,1,,,,
2018-05-14,160,6,1,,,,
2018-05-15,160,6,1,,,,
2018-05-16,160,6,1,,,,
2018-05-17,160,6,1,,,,
2018-05-18,160,6,1,,,,
2018-05-19,160,6,1,,,,
2018-05-20,160,6,1,,,,
2018-05-21,160,6,1,,,,
2018-05-22,160,6,1,,,,
2018-05-23,160,6,1,,0.5151515151515149,,
2018-05-24,160,6,1,,0.5151515151515149,,
2018-05-25,160,6,1,,0.5151515151515149,,
2018-05-26,160,6,1,,0.5151515151515149,,
2018-05-27,160,6,1,,0.5151515151515149,,
2018-05-28,160,6,1,,0.5151515151515149,,
2018-05-29,160,6,1,,0.5151515151515149,,
2018-05-30,160,6,1,,0.5151515151515149,,
2018-05-31,160,6,1,,,,
2018-06-01,160,6,1,,,,
2018-06-02,160,6,1,,,,
2018-06-03,160,6,1,,,,
2018-06-04,160,6,1,,,,
2018-06-05,160,6,1,,,,
2018-06-06,160,6,1,,,,
2018-06-07,160,6,1,,,,
2018-06-08,160,6,1,,,,
2018-06-09,160,6,1,,,,
2018-06-10,160,6,1,,,,
2018-06-11,160,6,1,,,,
2018-06-12,160,6,1,,,,
2018-06-13,160,6,1,,,,
2018-06-14,160,6,1,,,,
2018-06-15,160,6,1,,,,
2018-06-16,160,6,1,,,,
2018-06-17,160,6,1,,,,
2018-06-18,160,6,1,,,,
2018-06-19,160,6,1,,,,
2018-06-20,160,6,1,,,,
2018-06-21,160,6,1,,,,
2018-06-22,160,6,1,,,,
2018-06-23,160,6,1,,,,
2018-06-24,160,6,1,,,,
2018-06-25,160,6,1,,,,
2018-06-26,160,6,1,,,,
2018-06-27,160,6,1,,,,
2018-06-28,160,6,1,,,,
2018-06-29,160,6,1,,,,
2018-06-30,160,6,1,,,,
2018-07-01,160,6,1,,,,
2018-07-02,160,6,1,,,,
2018-07-03,160,6,1,,,,
2018-07-04,160,6,1,,,,
2018-07-05,160,6,1,,,,
2018-07-06,160,6,1,,,,
2018-07-07,160,6,1,,,,
2018-07-08,160,6,1,,,,
2018-07-09,160,6,1,,,,
2018-07-10,160,6,1,,,,
2018-07-11,160,6,1,,,,
2018-07-12,160,6,1,,,,
2018-07-13,160,6,1,,,,
2018-07-14,160,6,1,,,,
2018-07-15,160,6,1,,,,
2018-07-16,160,6,1,,,,
2018-07-17,160,6,1,,,,
2018-07-18,160,6,1,,,,
2018-07-19,160,6,1,,,,
2018-07-20,160,6,1,,,,
2018-07-21,160,6,1,,,,
2018-07-22,160,6,1,,,,
2018-07-23,160,6,1,,,,
2018-07-24,160,6,1,,,,
2018-07-25,160,6,1,,,,
2018-07-26,160,6,1,,,,
2018-07-27,160,6,1,,,,
2018-07-28,160,6,1,,,,
2018-07-29,160,6,1,,,,
2018-07-30,160,6,1,,,,
2018-07-31,160,6,1,,,,
2018-02-01,161,6,0,0.6976744186046512,0.14242424242424234,,
2018-02-02,161,6,0,0.6976744186046512,0.14242424242424234,,
2018-02-03,161,6,0,0.6976744186046512,0.14242424242424234,,
2018-02-04,161,6,0,0.6976744186046512,0.14242424242424234,,
2018-02-05,161,6,0,0.6976744186046512,0.14242424242424234,,
2018-02-06,161,6,0,0.6976744186046512,0.14242424242424234,,
2018-02-07,161,6,0,0.6976744186046512,0.14242424242424234,,
2018-02-08,161,6,0,0.6976744186046512,0.1454545454545455,,
2018-02-09,161,6,0,0.6976744186046512,0.1454545454545455,,
2018-02-10,161,6,0,0.6976744186046512,0.1454545454545455,,
2018-02-11,161,6,0,0.6976744186046512,0.1454545454545455,,
2018-02-12,161,6,0,0.6976744186046512,0.1454545454545455,,
2018-02-13,161,6,0,0.6976744186046512,0.1454545454545455,,
2018-02-14,161,6,0,0.6744186046511628,0.1454545454545455,,
2018-02-15,161,6,0,0.6976744186046512,0.1454545454545455,,
2018-02-16,161,6,0,0.6976744186046512,0.1454545454545455,,
2018-02-17,161,6,0,0.6976744186046512,0.1454545454545455,,
2018-02-18,161,6,0,0.6976744186046512,0.1454545454545455,,
2018-02-19,161,6,0,0.6976744186046512,0.14242424242424234,,
2018-02-20,161,6,0,0.34883720930232553,0.14242424242424234,,
2018-02-21,161,6,0,0.06976744186046512,0.14242424242424234,,
2018-02-22,161,6,0,0.6976744186046512,0.14242424242424234,,
2018-02-23,161,6,0,0.6976744186046512,0.1454545454545455,,
2018-02-24,161,6,0,0.6744186046511628,0.1454545454545455,,
2018-02-25,161,6,0,0.6976744186046512,0.1454545454545455,,
2018-02-26,161,6,0,0.6744186046511628,0.1454545454545455,,
2018-02-27,161,6,0,0.6976744186046512,0.1454545454545455,,
2018-02-28,161,6,0,0.6976744186046512,0.1454545454545455,,
2018-03-01,161,6,0,0.6976744186046512,0.1454545454545455,0.08348457350272231,
2018-03-02,161,6,0,0.6976744186046512,0.1454545454545455,0.08348457350272231,
2018-03-03,161,6,0,0.6976744186046512,0.1454545454545455,0.08348457350272231,
2018-03-04,161,6,0,0.6744186046511628,0.1454545454545455,0.08348457350272231,
2018-03-05,161,6,0,0.6976744186046512,0.1454545454545455,0.08348457350272231,
2018-03-06,161,6,0,0.6744186046511628,0.1454545454545455,0.08348457350272231,
2018-03-07,161,6,0,0.6976744186046512,0.14242424242424234,0.06533575317604357,
2018-03-08,161,6,0,0.6976744186046512,0.14242424242424234,0.06533575317604357,
2018-03-09,161,6,0,0.6744186046511628,0.14242424242424234,0.07259528130671511,
2018-03-10,161,6,0,0.6976744186046512,0.14242424242424234,0.06533575317604357,
2018-03-11,161,6,0,0.6744186046511628,,,
2018-03-12,161,6,0,0.6976744186046512,,,
2018-03-13,161,6,0,0.6976744186046512,,,
2018-03-14,161,6,0,0.6744186046511628,,,
2018-03-15,161,6,0,0.6976744186046512,,,
2018-03-16,161,6,0,0.6744186046511628,,,
2018-03-17,161,6,0,0.6744186046511628,,,
2018-03-18,161,6,0,0.6976744186046512,,,
2018-03-19,161,6,0,0.6976744186046512,,,
2018-03-20,161,6,0,0.6744186046511628,,,
2018-03-21,161,6,0,0.6976744186046512,,,
2018-03-22,161,6,0,0.6744186046511628,,,
2018-03-23,161,6,0,0.6976744186046512,,,
2018-03-24,161,6,0,0.6976744186046512,,,
2018-03-25,161,6,0,0.6744186046511628,,,
2018-03-26,161,6,0,0.6744186046511628,,,
2018-03-27,161,6,0,0.6976744186046512,,,
2018-03-28,161,6,0,0.6744186046511628,,,
2018-03-29,161,6,0,0.6744186046511628,,,
2018-03-30,161,6,0,0.6744186046511628,,,
2018-03-31,161,6,0,0.6976744186046512,,,
2018-04-01,161,6,0,0.6744186046511628,0.14242424242424234,0.08348457350272231,
2018-04-02,161,6,0,0.6976744186046512,0.14242424242424234,0.08348457350272231,
2018-04-03,161,6,0,0.6976744186046512,0.14242424242424234,0.08348457350272231,
2018-04-04,161,6,0,0.6744186046511628,0.14242424242424234,0.08348457350272231,
2018-04-05,161,6,0,0.6976744186046512,0.14242424242424234,0.08348457350272231,
2018-04-06,161,6,0,0.6744186046511628,0.14242424242424234,0.08348457350272231,
2018-04-07,161,6,0,0.6976744186046512,0.14242424242424234,0.08348457350272231,
2018-04-08,161,6,0,0.6744186046511628,0.14242424242424234,0.08348457350272231,
2018-04-09,161,6,0,0.6744186046511628,0.14242424242424234,0.08348457350272231,
2018-04-10,161,6,0,0.6744186046511628,0.14242424242424234,0.08348457350272231,
2018-04-11,161,6,0,0.6744186046511628,0.14242424242424234,0.07622504537205088,
2018-04-12,161,6,0,0.6976744186046512,0.14242424242424234,0.07078039927404733,
2018-04-13,161,6,0,0.6976744186046512,0.14242424242424234,0.07078039927404733,
2018-04-14,161,6,0,0.6976744186046512,0.20303030303030312,0.09981851179673318,
2018-04-15,161,6,0,0.6744186046511628,0.20303030303030312,0.09981851179673318,
2018-04-16,161,6,0,0.6976744186046512,0.20303030303030312,0.09981851179673318,
2018-04-17,161,6,0,0.6744186046511628,0.20303030303030312,0.09981851179673318,
2018-04-18,161,6,0,0.6976744186046512,0.20303030303030312,0.1107078039927405,
2018-04-19,161,6,0,0.6976744186046512,0.20303030303030312,0.1107078039927405,
2018-04-20,161,6,0,0.6744186046511628,0.20303030303030312,0.10344827586206906,
2018-04-21,161,6,0,0.6744186046511628,0.20303030303030312,0.10344827586206906,
2018-04-22,161,6,0,0.6744186046511628,0.20303030303030312,0.10344827586206906,
2018-04-23,161,6,0,0.6976744186046512,0.20303030303030312,0.10889292196007261,
2018-04-24,161,6,0,0.6744186046511628,0.20303030303030312,0.10344827586206906,
2018-04-25,161,6,0,0.6744186046511628,0.20303030303030312,0.10344827586206906,
2018-04-27,161,6,0,0.6976744186046512,0.20303030303030312,0.10344827586206906,
2018-04-28,161,6,0,0.6744186046511628,0.19999999999999996,0.10707803992740483,
2018-04-29,161,6,0,0.6744186046511628,0.19999999999999996,0.10707803992740483,
2018-04-30,161,6,0,0.6976744186046512,0.19999999999999996,0.10707803992740483,
2018-05-01,161,6,0,0.6744186046511628,0.14242424242424234,0.07622504537205088,
2018-05-02,161,6,0,0.6976744186046512,0.14242424242424234,0.07622504537205088,
2018-05-03,161,6,0,0.6744186046511628,0.14242424242424234,0.07622504537205088,
2018-05-04,161,6,0,0.6976744186046512,0.14242424242424234,0.07622504537205088,
2018-05-05,161,6,0,0.6744186046511628,0.14242424242424234,0.07622504537205088,
2018-05-06,161,6,0,0.6744186046511628,0.14242424242424234,0.07622504537205088,
2018-05-07,161,6,0,0.6744186046511628,0.14242424242424234,0.07622504537205088,
2018-05-08,161,6,0,0.6744186046511628,0.14242424242424234,0.07622504537205088,
2018-05-09,161,6,0,0.6744186046511628,0.14242424242424234,0.07622504537205088,
2018-05-10,161,6,0,0.6976744186046512,0.14242424242424234,0.07622504537205088,
2018-05-11,161,6,0,0.6976744186046512,0.14242424242424234,0.07622504537205088,
2018-05-12,161,6,0,0.6744186046511628,0.14242424242424234,0.07622504537205088,
2018-05-13,161,6,0,0.6744186046511628,0.1454545454545455,0.07622504537205088,
2018-05-14,161,6,0,0.6976744186046512,0.1454545454545455,0.07622504537205088,
2018-05-15,161,6,0,0.6744186046511628,0.1454545454545455,0.07622504537205088,
2018-05-16,161,6,0,0.6976744186046512,0.1454545454545455,0.07622504537205088,
2018-05-17,161,6,0,0.6744186046511628,0.1454545454545455,0.07622504537205088,
2018-05-18,161,6,0,0.6976744186046512,0.1454545454545455,0.07622504537205088,
2018-05-19,161,6,0,0.6976744186046512,0.1393939393939394,0.06715063520871145,
2018-05-20,161,6,0,0.6744186046511628,0.1393939393939394,0.06715063520871145,
2018-05-21,161,6,0,0.6976744186046512,0.1393939393939394,0.06715063520871145,
2018-05-22,161,6,0,0.6744186046511628,0.1393939393939394,0.06715063520871145,
2018-05-23,161,6,0,0.6976744186046512,0.23030303030303023,0.06715063520871145,
2018-05-24,161,6,0,0.6744186046511628,0.23030303030303023,0.06715063520871145,
2018-05-25,161,6,0,0.6744186046511628,0.23030303030303023,0.08166969147005443,
2018-05-26,161,6,0,0.6744186046511628,0.23030303030303023,0.08166969147005443,
2018-05-27,161,6,0,0.6744186046511628,0.23030303030303023,0.08166969147005443,
2018-05-28,161,6,0,0.6976744186046512,,,
2018-05-29,161,6,0,0.6744186046511628,,,
2018-05-30,161,6,0,0.6744186046511628,,,
2018-05-31,161,6,0,0.6976744186046512,,,
2018-06-01,161,6,0,0.6744186046511628,0.14242424242424234,0.08166969147005443,
2018-06-02,161,6,0,0.6744186046511628,0.14242424242424234,0.0871143375680582,
2018-06-03,161,6,0,0.6976744186046512,0.14242424242424234,0.0871143375680582,
2018-06-04,161,6,0,0.6744186046511628,0.14242424242424234,0.0871143375680582,
2018-06-05,161,6,0,0.6744186046511628,0.14242424242424234,0.0871143375680582,
2018-06-06,161,6,0,0.6976744186046512,0.14242424242424234,0.0871143375680582,
2018-06-07,161,6,0,0.6744186046511628,0.1393939393939394,0.07803992740471877,
2018-06-08,161,6,0,0.6976744186046512,0.1393939393939394,0.07803992740471877,
2018-06-09,161,6,0,0.6744186046511628,0.1393939393939394,0.07803992740471877,
2018-06-10,161,6,0,0.6976744186046512,0.1393939393939394,0.07803992740471877,
2018-06-11,161,6,0,0.6976744186046512,0.1393939393939394,0.07803992740471877,
2018-06-12,161,6,0,0.6744186046511628,0.1393939393939394,0.07803992740471877,
2018-06-13,161,6,0,0.6744186046511628,0.1393939393939394,0.07803992740471877,
2018-06-14,161,6,0,0.6744186046511628,0.1393939393939394,0.07803992740471877,
2018-06-15,161,6,0,0.6744186046511628,0.14242424242424234,0.07803992740471877,
2018-06-16,161,6,0,0.6744186046511628,0.14242424242424234,0.08529945553539031,
2018-06-17,161,6,0,0.6744186046511628,0.14242424242424234,0.08529945553539031,
2018-06-18,161,6,0,0.6744186046511628,0.14242424242424234,0.07803992740471877,
2018-06-19,161,6,0,0.6744186046511628,0.14242424242424234,0.07803992740471877,
2018-06-20,161,6,0,0.6744186046511628,0.14242424242424234,0.07803992740471877,
2018-06-21,161,6,0,0.6976744186046512,0.14242424242424234,0.08529945553539031,
2018-06-22,161,6,0,0.6976744186046512,0.14242424242424234,0.08529945553539031,
2018-06-23,161,6,0,0.6744186046511628,0.14242424242424234,0.08529945553539031,
2018-06-24,161,6,0,0.6744186046511628,0.14242424242424234,0.08529945553539031,
2018-06-25,161,6,0,0.6744186046511628,0.14242424242424234,0.07622504537205088,
2018-06-26,161,6,0,0.6976744186046512,0.14242424242424234,0.07622504537205088,
2018-06-27,161,6,0,0.6744186046511628,0.14242424242424234,0.07622504537205088,
2018-06-28,161,6,0,0.6976744186046512,0.14242424242424234,0.07622504537205088,
2018-06-29,161,6,0,0.6744186046511628,0.14242424242424234,0.06896551724137945,
2018-06-30,161,6,0,0.6744186046511628,0.1393939393939394,0.06896551724137945,
2018-07-01,161,6,0,0.6976744186046512,0.1393939393939394,0.06896551724137945,
2018-07-02,161,6,0,0.6744186046511628,0.1393939393939394,0.06896551724137945,
2018-07-03,161,6,0,0.6744186046511628,0.1393939393939394,0.06352087114337568,
2018-07-04,161,6,0,0.6744186046511628,0.1393939393939394,0.06352087114337568,
2018-07-05,161,6,0,0.6976744186046512,0.1393939393939394,0.07078039927404733,
2018-07-06,161,6,0,0.6744186046511628,0.1393939393939394,0.07078039927404733,
2018-07-07,161,6,0,0.6744186046511628,0.14242424242424234,0.07985480943738665,
2018-07-08,161,6,0,0.6744186046511628,0.14242424242424234,0.07985480943738665,
2018-07-09,161,6,0,0.6744186046511628,0.14242424242424234,0.074410163339383,
2018-07-10,161,6,0,0.6744186046511628,0.14242424242424234,0.074410163339383,
2018-07-11,161,6,0,0.6744186046511628,0.1393939393939394,0.074410163339383,
2018-07-12,161,6,0,0.6976744186046512,0.1393939393939394,0.074410163339383,
2018-07-13,161,6,0,0.6744186046511628,0.1393939393939394,0.074410163339383,
2018-07-14,161,6,0,0.6744186046511628,0.1393939393939394,0.074410163339383,
2018-07-15,161,6,0,0.6744186046511628,0.1393939393939394,0.074410163339383,
2018-07-16,161,6,0,0.6744186046511628,0.1393939393939394,0.07985480943738665,
2018-07-17,161,6,0,0.6744186046511628,0.1393939393939394,0.07985480943738665,
2018-07-18,161,6,0,0.6744186046511628,0.1393939393939394,0.07985480943738665,
2018-07-19,161,6,0,0.6976744186046512,0.14242424242424234,0.07803992740471877,
2018-07-20,161,6,0,0.6744186046511628,0.14242424242424234,0.07803992740471877,
2018-07-21,161,6,0,0.6976744186046512,0.14242424242424234,0.07803992740471877,
2018-07-22,161,6,0,0.6744186046511628,0.14242424242424234,0.07259528130671511,
2018-07-23,161,6,0,0.6744186046511628,0.14242424242424234,0.07259528130671511,
2018-07-24,161,6,0,0.6744186046511628,0.14242424242424234,0.07259528130671511,
2018-07-25,161,6,0,0.6976744186046512,0.14242424242424234,0.08348457350272231,
2018-07-26,161,6,0,0.6744186046511628,0.14242424242424234,0.0871143375680582,
2018-07-27,161,6,2,0.6976744186046512,0.14242424242424234,0.0871143375680582,
2018-07-28,161,6,0,0.6976744186046512,0.14242424242424234,0.08166969147005443,
2018-07-29,161,6,0,0.6744186046511628,0.14242424242424234,0.08166969147005443,
2018-07-30,161,6,0,0.6744186046511628,0.14242424242424234,0.08166969147005443,
2018-07-31,161,6,0,0.6744186046511628,0.1393939393939394,0.08348457350272231,
2018-02-01,170,6,1,0.20930232558139533,,,
2018-02-02,170,6,1,0.20930232558139533,,,
2018-02-03,170,6,1,0.20930232558139533,,,
2018-02-04,170,6,1,0.20930232558139533,,,
2018-02-05,170,6,1,0.20930232558139533,,,
2018-02-06,170,6,1,0.20930232558139533,,,
2018-02-07,170,6,1,0.20930232558139533,,,
2018-02-08,170,6,1,0.20930232558139533,,,
2018-02-09,170,6,1,0.20930232558139533,,,
2018-02-10,170,6,1,0.20930232558139533,,,
2018-02-11,170,6,1,0.20930232558139533,,,
2018-02-12,170,6,1,0.20930232558139533,,,
2018-02-13,170,6,1,0.20930232558139533,,,
2018-02-14,170,6,1,0.20930232558139533,,,
2018-02-15,170,6,1,0.20930232558139533,,,
2018-02-16,170,6,1,0.20930232558139533,,,
2018-02-17,170,6,1,0.20930232558139533,,,
2018-02-18,170,6,1,0.20930232558139533,,,
2018-02-19,170,6,1,0.20930232558139533,,,
2018-02-20,170,6,1,0.20930232558139533,,,
2018-02-21,170,6,1,0.20930232558139533,,,
2018-02-22,170,6,1,0.20930232558139533,,,
2018-02-23,170,6,1,0.20930232558139533,,,
2018-02-24,170,6,1,0.20930232558139533,,,
2018-02-25,170,6,1,0.20930232558139533,,,
2018-02-26,170,6,1,0.20930232558139533,,,
2018-02-27,170,6,1,0.20930232558139533,,,
2018-02-28,170,6,1,0.20930232558139533,,,
2018-03-01,170,6,1,0.20930232558139533,,,
2018-03-02,170,6,1,0.20930232558139533,,,
2018-03-03,170,6,1,0.20930232558139533,,,
2018-03-04,170,6,1,0.20930232558139533,,,
2018-03-05,170,6,1,0.20930232558139533,,,
2018-03-06,170,6,1,0.20930232558139533,,,
2018-03-07,170,6,1,0.20930232558139533,,,
2018-03-08,170,6,1,0.20930232558139533,,,
2018-03-09,170,6,1,0.20930232558139533,,,
2018-03-10,170,6,1,0.20930232558139533,,,
2018-03-11,170,6,1,0.20930232558139533,,,
2018-03-12,170,6,1,0.20930232558139533,,,
2018-03-13,170,6,1,0.20930232558139533,,,
2018-03-14,170,6,1,0.20930232558139533,,,
2018-03-15,170,6,1,0.20930232558139533,,,
2018-03-16,170,6,1,0.20930232558139533,,,
2018-03-17,170,6,1,0.20930232558139533,,,
2018-03-18,170,6,1,0.20930232558139533,,,
2018-03-19,170,6,1,0.20930232558139533,,0.038112522686025496,
2018-03-20,170,6,1,0.20930232558139533,,0.038112522686025496,
2018-03-21,170,6,1,0.20930232558139533,,0.038112522686025496,
2018-03-22,170,6,1,0.20930232558139533,,0.038112522686025496,
2018-03-23,170,6,1,0.20930232558139533,,0.05989110707804002,
2018-03-24,170,6,1,0.20930232558139533,,0.034482758620689724,
2018-03-25,170,6,1,0.20930232558139533,,0.034482758620689724,
2018-03-26,170,6,1,0.20930232558139533,,0.034482758620689724,
2018-03-27,170,6,1,0.20930232558139533,,0.038112522686025496,
2018-03-28,170,6,1,0.20930232558139533,,0.05989110707804002,
2018-03-29,170,6,1,0.20930232558139533,,0.15063520871143388,
2018-03-30,170,6,1,0.20930232558139533,,0.15063520871143388,
2018-03-31,170,6,1,0.20930232558139533,,0.15063520871143388,
2018-04-01,170,6,1,0.20930232558139533,,0.12885662431941924,
2018-04-02,170,6,1,0.20930232558139533,,0.12885662431941924,
2018-04-03,170,6,1,0.20930232558139533,,0.025408348457350405,
2018-04-04,170,6,1,0.20930232558139533,,0.047186932849364815,0.009009009009009028
2018-04-05,170,6,1,0.20930232558139533,,0.047186932849364815,0.009009009009009028
2018-04-06,170,6,1,0.20930232558139533,,0.047186932849364815,0.009009009009009028
2018-04-07,170,6,1,0.20930232558139533,,0.03992740471869338,0.009009009009009028
2018-04-08,170,6,1,0.20930232558139533,,0.03992740471869338,0.009009009009009028
2018-04-09,170,6,1,0.20930232558139533,,0.03992740471869338,0.009009009009009028
2018-04-10,170,6,1,0.20930232558139533,,0.038112522686025496,0.009009009009009028
2018-04-11,170,6,1,0.20930232558139533,,0.016333938294010975,0.009009009009009028
2018-04-12,170,6,1,0.20930232558139533,,0.016333938294010975,0.009009009009009028
2018-04-13,170,6,1,0.20930232558139533,,0.016333938294010975,0.009009009009009028
2018-04-14,170,6,1,0.20930232558139533,,,0.009009009009009028
2018-04-15,170,6,1,0.20930232558139533,,0.01814882032667875,0.009009009009009028
2018-04-16,170,6,1,0.20930232558139533,,0.01814882032667875,0.009009009009009028
2018-04-17,170,6,1,0.20930232558139533,,0.019963702359346636,0.009009009009009028
2018-04-18,170,6,1,0.20930232558139533,,0.019963702359346636,0.009009009009009028
2018-04-19,170,6,1,0.20930232558139533,,0.019963702359346636,0.009009009009009028
2018-04-20,170,6,1,0.20930232558139533,,0.019963702359346636,0.009009009009009028
2018-04-21,170,6,1,0.20930232558139533,,0.01814882032667875,0.009009009009009028
2018-04-22,170,6,1,0.20930232558139533,,0.01814882032667875,0.009009009009009028
2018-04-23,170,6,1,0.20930232558139533,,0.04174228675136127,0.009009009009009028
2018-04-24,170,6,1,0.20930232558139533,,0.019963702359346636,0.009009009009009028
2018-04-25,170,6,1,0.20930232558139533,,0.019963702359346636,0.009009009009009028
2018-04-27,170,6,1,0.20930232558139533,,0.019963702359346636,0.009009009009009028
2018-04-28,170,6,1,0.20930232558139533,,0.019963702359346636,0.009009009009009028
