date,hole,method,mode,P(TM),P(rpr),P(nd),P(issl)
2018-02-26,128,6,2,0.0,,,0.01951219512195121
2018-02-27,128,6,2,0.0,,,0.01951219512195121
2018-02-28,128,6,2,0.0,,,0.01951219512195121
2018-05-22,128,6,2,0.0,,,0.01951219512195121
2018-05-23,128,6,2,0.0,,,0.01951219512195121
2018-05-24,128,6,2,0.0,,,0.01951219512195121
2018-05-25,128,6,2,0.0,,,0.01951219512195121
2018-05-26,128,6,2,0.0,0.5910147172734319,0.02545968882602602,0.01951219512195121
2018-05-27,128,6,0,0.0,0.5910147172734319,0.02545968882602602,0.01951219512195121
2018-05-28,128,6,0,0.0,0.4701781564678549,0.03995756718529052,0.01951219512195121
2018-05-29,128,6,0,0.0,0.34914794732765353,0.052451673738803016,0.01951219512195121
2018-05-30,128,6,0,0.0,0.22811773818745215,0.06494578029231551,0.01951219512195121
2018-05-31,128,6,0,0.0,0.1070875290472508,0.077439886845828,0.01951219512195121
2018-06-01,128,6,0,0.0,0.1088303640588697,0.07861857614332918,0.01951219512195121
2018-06-02,128,6,0,0.0,0.11076684740511292,0.08180103724658236,0.01951219512195121
2018-06-03,128,6,0,0.0,0.11270333075135613,0.08498349834983554,0.01951219512195121
2018-06-04,128,6,0,0.0,0.11463981409759935,0.08816595945308872,0.01951219512195121
2018-06-05,128,6,0,0.0,0.11463981409759935,0.08816595945308872,0.01951219512195121
2018-06-06,128,6,0,0.0,0.11463981409759935,0.08816595945308872,0.01951219512195121
2018-06-07,128,6,0,0.0,0.11425251742835071,0.08710513908533767,0.01951219512195121
2018-06-08,128,6,0,0.0,0.11386522075910208,0.08604431871758661,0.01951219512195121
2018-06-09,128,6,0,0.0,0.11347792408985344,0.08498349834983555,0.01951219512195121
2018-06-10,128,6,0,0.0,0.1130906274206048,0.0839226779820845,0.01951219512195121
2018-06-11,128,6,0,0.0,0.1130906274206048,0.0839226779820845,0.01951219512195121
2018-06-12,128,6,0,0.0,0.1130906274206048,0.0839226779820845,0.01951219512195121
2018-06-13,128,6,0,0.0,0.11386522075910208,0.08557284299858615,0.01951219512195121
2018-06-14,128,6,0,0.0,0.11463981409759935,0.08722300801508781,0.01951219512195121
2018-06-15,128,6,0,0.0,0.11541440743609663,0.08793022159358853,0.01951219512195121
2018-06-16,128,6,0,0.0,0.1161890007745939,0.08863743517208923,0.01951219512195121
2018-06-17,128,6,0,0.0,0.11618900077459389,0.08769448373408828,0.01951219512195121
2018-06-18,128,6,0,0.0,0.11618900077459389,0.08675153229608734,0.01951219512195121
2018-06-19,128,6,0,0.0,0.11618900077459389,0.08698727015558758,0.01951219512195121
2018-06-20,128,6,0,0.0,0.11696359411309117,0.08745874587458805,0.01951219512195121
2018-06-21,128,6,0,0.0,0.11773818745158844,0.08793022159358851,0.01951219512195121
