Скважина:Дата замера:Способ эксплуатации:Режим:Рпр(ТМ):Рзаб(Рпр):Рзаб(Нд):Рзаб(иссл)
1:2018.01.01::ПКВ:::44.2:55
1:2018.01.02::ПКВ:::43:55
1:2018.01.03::ПКВ:::44.2:55
1:2018.01.04::ПКВ:::44.2:55
1:2018.01.05::ПКВ:::44.2:55
1:2018.01.06::ПКВ:::44.2:55
1:2018.01.07::ПКВ:::44.2:55
1:2018.01.08::ПКВ:::44.2:55
1:2018.01.09::ПКВ:::44.2:55
1:2018.01.10::ПКВ:::44.2:55
1:2018.01.11::ПКВ:::44.2:55
1:2018.01.12::ПКВ:::43:55
1:2018.01.13::ПКВ:::44.2:55
1001:2018.02.17:Фонтанный:::::51.5
1001:2018.02.18:Фонтанный:::::51.5
1001:2018.02.19:Фонтанный:::::51.5
1001:2018.02.20:Фонтанный:::::51.5
1001:2018.02.21:Фонтанный:::::51.5
1001:2018.02.22:Фонтанный:::::51.5
1001:2018.02.23:Фонтанный:::::51.5
1001:2018.02.24:Фонтанный:::::51.5
1001:2018.02.25:Фонтанный:::::51.5
1001:2018.02.26:Фонтанный:::::51.5
1001:2018.02.27:Фонтанный:::::51.5
1001:2018.02.28:Фонтанный:::::51.5
1001:2018.03.01:Фонтанный:::::51.5
1001:2018.03.02:Фонтанный:::::51.5
1001:2018.03.03:Фонтанный:::::51.5
1001:2018.03.04:Фонтанный:::::51.5
1001:2018.03.05:Фонтанный:::::51.5
1001:2018.03.06:Фонтанный:::::51.5
1001:2018.03.07:Фонтанный:::::51.5
1001:2018.03.08:Фонтанный:::::51.5
1001:2018.03.09:Фонтанный:::::51.5
1001:2018.03.10:Фонтанный:::::51.5
1001:2018.03.11:Фонтанный:::::51.5
1001:2018.03.12:Фонтанный:::::51.5
1001:2018.03.13:Фонтанный:::::51.5
1001:2018.03.14:Фонтанный:::::53.5
1001:2018.03.15:Фонтанный:::::53.5
1001:2018.03.16:Фонтанный:::::53.5
1001:2018.03.17:Фонтанный:::::53.5
1001:2018.03.18:Фонтанный:::::53.5
1001:2018.03.19:Фонтанный:::::53.5
1001:2018.03.20:Фонтанный:::::53.5
1001:2018.03.21:Фонтанный:::::53.5
1001:2018.03.22:Фонтанный:::::53.5
1001:2018.03.23:Фонтанный:::::53.5
1001:2018.03.24:Фонтанный:::::53.5
1001:2018.03.25:Фонтанный:::::53.5
1001:2018.03.26:Фонтанный:::::53.5
1001:2018.03.27:Фонтанный:::::53.5
1001:2018.03.28:Фонтанный:::::53.5
1001:2018.03.29:Фонтанный:::::53.5
1001:2018.03.30:Фонтанный:::::53.5
1001:2018.03.31:Фонтанный:::::53.5
1001:2018.04.01:Фонтанный:::::53.5
1001:2018.04.02:Фонтанный:::::53.5
1001:2018.04.03:Фонтанный:::::53.5
1001:2018.04.04:Фонтанный:::::53.5
1001:2018.04.05:Фонтанный:::::53.5
1001:2018.04.06:Фонтанный:::::53.5
1001:2018.04.07:Фонтанный:::::53.5
1001:2018.04.08:Фонтанный:::::53.5
1001:2018.04.09:Фонтанный:::::53.5
1001:2018.04.10:Фонтанный:::::53.5
1001:2018.04.11:Фонтанный:::::53.5
1001:2018.04.12:Фонтанный:::::53.5
1001:2018.04.13:Фонтанный:::::53.5
1001:2018.04.14:Фонтанный:::::53.5
1001:2018.04.15:Фонтанный:::::53.5
1001:2018.04.16:Фонтанный:::::53.5
1001:2018.04.17:Фонтанный:::::53.5
1001:2018.04.18:Фонтанный:::::53.5
1001:2018.04.19:Фонтанный:::::53.5
1001:2018.04.20:Фонтанный:::::53.5
1001:2018.04.21:Фонтанный:::::53.5
1001:2018.04.22:Фонтанный:::::53.5
1001:2018.04.23:Фонтанный:::::53.5
1001:2018.04.24:Фонтанный:::::53.5
1001:2018.04.25:Фонтанный:::::53.5
1001:2018.04.26:Фонтанный:::::53.5
1001:2018.04.27:Фонтанный:::::53.5
1001:2018.04.28:Фонтанный:::::53.5
1001:2018.04.29:Фонтанный:::::53.5
1001:2018.04.30:Фонтанный:::::53.5
1001:2018.05.01:Фонтанный:::::53.5
1001:2018.05.02:Фонтанный:::::53.5
1001:2018.05.03:Фонтанный:::::53.5
1001:2018.05.04:Фонтанный:::::53.5
1001:2018.05.05:Фонтанный:::::53.5
1001:2018.05.06:Фонтанный:::::53.5
1001:2018.05.07:Фонтанный:::::53.5
1001:2018.05.08:Фонтанный:::::58.9
1001:2018.05.09:Фонтанный:::::58.9
1001:2018.05.10:Фонтанный:::::58.9
1001:2018.05.11:Фонтанный:::::58.9
1001:2018.05.12:Фонтанный:::::58.9
1001:2018.05.13:Фонтанный:::::58.9
1001:2018.05.14:Фонтанный:::::58.9
1001:2018.05.15:Фонтанный:::::58.9
1001:2018.05.16:Фонтанный:::::58.9
1001:2018.05.17:Фонтанный:::::58.9
1001:2018.05.18:Фонтанный:::::58.9
1001:2018.05.19:Фонтанный:::::58.9
1001:2018.05.20:Фонтанный:::::58.9
1001:2018.05.21:Фонтанный:::::58.9
1001:2018.05.22:Фонтанный:::::58.9
1001:2018.05.23:Фонтанный:::::58.9
1001:2018.05.24:Фонтанный:::::58.9
1001:2018.05.25:Фонтанный:::::58.9
1001:2018.05.26:Фонтанный:::::58.9
1001:2018.05.27:Фонтанный:::::58.9
1001:2018.05.28:Фонтанный:::::58.9
1001:2018.05.29:Фонтанный:::::58.9
1001:2018.05.30:Фонтанный:::::58.9
1001:2018.05.31:Фонтанный:::::58.9
1001:2018.06.01:Фонтанный:::::58.9
1001:2018.06.02:Фонтанный:::::58.9
1001:2018.06.03:Фонтанный:::::58.9
1001:2018.06.04:Фонтанный:::::58.9
1001:2018.06.05:Фонтанный:::::58.9
1001:2018.06.06:Фонтанный:::::58.9
1001:2018.06.07:Фонтанный:::::58.9
1001:2018.06.08:Фонтанный:::::58.9
1001:2018.06.09:Фонтанный:::::58.9
1001:2018.06.10:Фонтанный:::::58.9
1001:2018.06.11:Фонтанный:::::58.5
1001:2018.06.12:Фонтанный:::::58.5
1001:2018.06.13:Фонтанный:::::58.5
1001:2018.06.14:Фонтанный:::::58.5
1001:2018.06.15:Фонтанный:::::58.5
1001:2018.06.16:Фонтанный:::::58.5
1001:2018.06.17:Фонтанный:::::58.5
1001:2018.06.18:Фонтанный:::::58.5
1001:2018.06.19:Фонтанный:::::58.5
1001:2018.06.20:Фонтанный:::::58.5
1001:2018.06.21:Фонтанный:::::58.5
1001:2018.06.22:Фонтанный:::::58.5
1001:2018.06.23:Фонтанный:::::58.5
1001:2018.06.24:Фонтанный:::::58.5
1001:2018.06.25:Фонтанный:::::58.5
1001:2018.06.26:Фонтанный:::::58.5
1001:2018.06.27:Фонтанный:::::58.5
1001:2018.06.28:Фонтанный:::::58.5
1001:2018.06.29:Фонтанный:::::58.5
1001:2018.06.30:Фонтанный:::::58.5
1001:2018.07.01:Фонтанный:::::58.5
1001:2018.07.02:Фонтанный:::::59.8
1001:2018.07.03:Фонтанный:::::59.8
1001:2018.07.04:Фонтанный:::::59.8
1001:2018.07.05:Фонтанный:::::59.8
1001:2018.07.06:Фонтанный:::::59.8
1001:2018.07.07:Фонтанный:::::59.8
1001:2018.07.08:Фонтанный:::::59.8
1001:2018.07.09:Фонтанный:::::59.8
1001:2018.07.10:Фонтанный:::::59.8
1001:2018.07.11:Фонтанный:::::59.8
1001:2018.07.12:Фонтанный:::::59.8
1001:2018.07.13:Фонтанный:::::59.8
1001:2018.07.14:Фонтанный:::::59.8
1001:2018.07.15:Фонтанный:::::59.8
1001:2018.07.16:Фонтанный:::::59.8
1001:2018.07.17:Фонтанный:::::59.8
1001:2018.07.18:Фонтанный:::::59.8
1001:2018.07.19:Фонтанный:::::59.8
1001:2018.07.20:Фонтанный:::::59.8
1001:2018.07.21:Фонтанный:::::59.8
1001:2018.07.22:Фонтанный:::::59.8
1001:2018.07.23:Фонтанный:::::59.8
1001:2018.07.24:Фонтанный:::::59.8
1001:2018.07.25:Фонтанный:::::59.8
1001:2018.07.26:Фонтанный:::::59.8
1001:2018.07.27:Фонтанный:::::59.8
1001:2018.07.28:Фонтанный:::::59.8
1001:2018.07.29:Фонтанный:::::59.8
1001:2018.07.30:Фонтанный:::::59.8
1001:2018.07.31:Фонтанный:::::59.8
1001-2:2018.02.01:Газлифт:::::63
1001-2:2018.02.02:Газлифт:::::63
1001-2:2018.02.03:Газлифт:::::63
1001-2:2018.02.04:Газлифт:::::63
1001-2:2018.02.05:Газлифт:::::63
1001-2:2018.02.06:Газлифт:::::63
1001-2:2018.02.07:Газлифт:::::63
1001-2:2018.02.08:Газлифт:::::63
1001-2:2018.02.09:Газлифт:::::63
1001-2:2018.02.10:Газлифт:::::63
1001-2:2018.02.11:Газлифт:::::63
1001-2:2018.02.12:Газлифт:::::63
1001-2:2018.02.13:Газлифт:::::63
1001-2:2018.02.14:Газлифт:::::63
1001-2:2018.02.15:Газлифт:::::63
1001-2:2018.02.16:Газлифт:::::63
1001-2:2018.02.17:Газлифт:::::63
1001-2:2018.02.18:Газлифт:::::63
1001-2:2018.02.19:Газлифт:::::63
1001-2:2018.02.20:Газлифт:::::63
1001-2:2018.02.21:Газлифт:::::63
1001-2:2018.02.22:Газлифт:::::63
1001-2:2018.02.23:Газлифт:::::63
1001-2:2018.02.24:Газлифт:::::63
1001-2:2018.02.25:Газлифт:::::63
1001-2:2018.02.26:Газлифт:::::63
1001-2:2018.02.27:Газлифт:::::63
1001-2:2018.02.28:Газлифт:::::63
1001-2:2018.05.15:Газлифт:::::105.3
1001-2:2018.05.16:Газлифт:::::105.3
1001-2:2018.05.17:Газлифт:::::105.3
1001-2:2018.05.18:Газлифт:::::105.3
1001-2:2018.05.19:Газлифт:::::105.3
1001-2:2018.05.20:Газлифт:::::105.3
1001-2:2018.05.21:Газлифт:::::82
1001-2:2018.05.22:Газлифт:::::82
1001-2:2018.05.23:Газлифт:::::82
1001-2:2018.05.24:Газлифт:::::82
1001-2:2018.05.25:Газлифт:::::82
1001-2:2018.05.26:Газлифт:::::82
1001-2:2018.05.27:Газлифт:::::82
1001-2:2018.05.28:Газлифт:::::82
1001-2:2018.05.29:Газлифт:::::82
1001-2:2018.05.30:Газлифт:::::80.3
1001-2:2018.05.31:Газлифт:::::80.3
1001-2:2018.06.01:Газлифт:::::80.3
1001-2:2018.06.02:Газлифт:::::80.3
1001-2:2018.06.03:Газлифт:::::80.3
1001-2:2018.06.04:Газлифт:::::80.3
1001-2:2018.06.05:Газлифт:::::80.3
1001-2:2018.06.06:Газлифт:::::80.3
1001-2:2018.06.07:Газлифт:::::80.3
1001-2:2018.06.08:Газлифт:::::80.3
1001-2:2018.06.09:Газлифт:::::80.3
1001-2:2018.06.10:Газлифт:::::80.3
1001-2:2018.06.11:Газлифт:::::75.9
1001-2:2018.06.12:Газлифт:::::75.9
1001-2:2018.06.13:Газлифт:::::75.9
1001-2:2018.06.14:Газлифт:::::75.9
1001-2:2018.06.15:Газлифт:::::75.9
